823015.697989;1091405.685852;-118.556786
823015.699353;1091405.688427;-118.787554
823015.892126;1091406.081337;-120.696726
823015.892102;1091406.088028;-117.376916
823015.693605;1091405.686929;-118.757154
823015.777732;1091405.868114;-118.059471
823015.964249;1091406.252500;-117.050539
823015.763875;1091405.852982;-118.147823
823015.774884;1091405.888206;-117.961566
823015.949877;1091406.236917;-120.884992
823015.746895;1091405.836364;-119.858343
823015.704081;1091405.754657;-119.017045
823015.860162;1091406.069207;-120.511977
823015.735104;1091405.822562;-119.757267
823015.735664;1091405.828629;-118.219501
823015.770727;1091405.905493;-117.914629
823015.716736;1091405.802371;-119.575686
823015.823616;1091406.017980;-120.260268
823015.711213;1091405.802464;-118.298485
823015.697432;1091405.787305;-119.113076
823015.800822;1091405.991303;-120.186878
823015.829426;1091406.056945;-117.514297
823015.691784;1091405.782382;-119.276530
823015.692598;1091405.783855;-119.414419
823015.891457;1091406.179249;-120.797349
823015.844895;1091406.093711;-117.429735
823015.772798;1091405.960767;-120.116201
823015.665789;1091405.754698;-118.457012
823015.652109;1091405.740493;-118.855217
823015.645897;1091405.731772;-118.611947
823015.872346;1091406.180700;-117.215930
823015.770792;1091405.987211;-117.676820
823015.635816;1091405.725082;-118.716583
823015.736120;1091405.926327;-119.955665
823015.840624;1091406.129703;-120.651280
823015.858783;1091406.165105;-120.731738
823015.948724;1091406.340657;-120.938228
823015.834420;1091406.120719;-120.554588
823015.684788;1091405.832921;-119.515638
823015.826641;1091406.114765;-117.414037
823015.923051;1091406.311573;-117.009591
823015.818836;1091406.105391;-120.413312
823015.670215;1091405.820632;-119.416085
823015.708990;1091405.898594;-119.878885
823015.807226;1091406.097790;-120.358662
823015.696801;1091405.890655;-119.848304
823015.796945;1091406.089786;-117.455868
823015.893263;1091406.282004;-117.076261
823015.744051;1091405.993420;-117.733986
823015.788909;1091406.077362;-120.296236
823015.893213;1091406.283562;-120.889163
823015.772080;1091406.056660;-117.556615
823015.665886;1091405.854635;-118.248008
823015.677445;1091405.886367;-118.163511
823015.842278;1091406.206533;-117.237098
823015.648301;1091405.836566;-118.311155
823015.647911;1091405.838040;-119.316935
823015.764191;1091406.062731;-120.223383
823015.637732;1091405.825110;-119.056096
823015.638336;1091405.826179;-119.151640
823015.639714;1091405.828756;-119.211708
823015.929993;1091406.394269;-116.888285
823015.739116;1091406.026875;-120.151983
823015.803073;1091406.151487;-120.427331
823015.839579;1091406.226357;-120.752525
823015.610227;1091405.795349;-118.491644
823015.855268;1091406.258980;-120.816932
823015.608591;1091405.795058;-118.876363
823015.616702;1091405.810416;-118.958363
823015.801552;1091406.165824;-120.513471
823015.596537;1091405.784857;-118.851761
823015.598798;1091405.789089;-118.910619
823015.595046;1091405.788737;-118.496744
823015.823587;1091406.218879;-120.658073
823015.931035;1091406.421877;-120.958836
823015.923886;1091406.415149;-116.859378
823015.752979;1091406.094405;-117.489991
823015.697830;1091405.989979;-117.732855
823015.678317;1091405.963111;-119.914936
823015.672543;1091405.966321;-117.916277
823015.769488;1091406.154625;-117.351148
823015.661204;1091405.950994;-118.012585
823015.658994;1091405.945086;-119.815811
823015.702467;1091406.035304;-120.041423
823015.759425;1091406.144392;-120.332213
823015.779957;1091406.188612;-117.264417
823015.873432;1091406.362240;-120.914539
823015.629711;1091405.921060;-119.556468
823015.618275;1091405.907216;-118.202539
823015.638576;1091405.943514;-119.656378
823015.601699;1091405.885509;-118.276552
823015.610340;1091405.900529;-119.356300
823015.838854;1091406.322467;-120.852830
823015.579011;1091405.849548;-118.351801
823015.598776;1091405.885343;-119.214209
823015.600892;1091405.889172;-119.307187
823015.673195;1091406.022346;-119.956856
823015.709724;1091406.101335;-120.157022
823015.815410;1091406.304795;-117.102071
823015.700561;1091406.090246;-120.135764
823015.810099;1091406.299736;-120.656144
823015.565517;1091405.854936;-118.899482
823015.800961;1091406.285655;-120.690158
823015.558168;1091405.847998;-118.454151
823015.786333;1091406.275407;-120.597144
823015.679076;1091406.088017;-117.504151
823015.804746;1091406.317107;-120.716927
823015.535088;1091405.830113;-118.713523
823015.770578;1091406.266446;-117.162302
823015.871137;1091406.452429;-116.846771
823015.830048;1091406.377559;-117.013411
823015.744479;1091406.232781;-117.229192
823015.623637;1091406.012999;-117.856801
823015.620764;1091406.010660;-117.903206
823015.748545;1091406.239833;-120.456750
823015.607961;1091405.996224;-117.992662
823015.601244;1091405.985508;-119.613531
823015.852343;1091406.437877;-120.943892
823015.723987;1091406.214920;-120.360993
823015.628849;1091406.054582;-117.654124
823015.864246;1091406.489151;-116.763527
823015.812145;1091406.400765;-116.995811
823015.560636;1091405.948173;-119.303247
823015.803330;1091406.384025;-120.780267
823015.828394;1091406.437758;-116.915289
823015.561619;1091405.970462;-119.411197
823015.525119;1091405.912371;-118.306385
823015.662515;1091406.155205;-120.101939
823015.539863;1091405.940750;-119.224400
823015.596408;1091406.040802;-119.736477
823015.631611;1091406.108243;-117.498750
823015.808205;1091406.418806;-120.857462
823015.648024;1091406.137949;-120.000750
823015.772667;1091406.367203;-117.060039
823015.497815;1091405.881471;-118.614103
823015.498246;1091405.885117;-118.755797
823015.500872;1091405.889735;-118.796733
823015.498215;1091405.888366;-118.417025
823015.509584;1091405.919953;-118.854822
823015.737581;1091406.323110;-120.549351
823015.758741;1091406.362978;-120.615899
823015.600187;1091406.087384;-119.791578
823015.789181;1091406.418930;-120.815770
823015.594985;1091406.083007;-117.617484
823015.683338;1091406.235949;-120.300750
823015.565999;1091406.058816;-119.616493
823015.533790;1091406.006816;-118.100725
823015.551208;1091406.038764;-119.537123
823015.614435;1091406.159719;-119.916218
823015.708143;1091406.322036;-120.458437
823015.807820;1091406.494772;-120.918113
823015.828387;1091406.530461;-120.987014
823015.532001;1091406.023798;-118.056523
823015.801015;1091406.487998;-120.907554
823015.520136;1091406.010712;-119.308592
823015.671703;1091406.280350;-117.215775
823015.502472;1091405.991913;-119.002177
823015.600815;1091406.160974;-119.856049
823015.509792;1091406.015783;-119.215638
823015.629527;1091406.221111;-120.116125
823015.784620;1091406.496094;-116.788509
823015.809552;1091406.543968;-116.679203
823015.468958;1091405.960285;-118.815522
823015.461423;1091405.950622;-118.340545
823015.731589;1091406.417578;-117.016420
823015.451935;1091405.939934;-118.637601
823015.457599;1091405.949570;-118.733004
823015.618886;1091406.224514;-120.055567
823015.797397;1091406.529113;-120.989343
823015.447929;1091405.936131;-118.416689
823015.559663;1091406.126212;-119.709849
823015.442065;1091405.931839;-118.509715
823015.697080;1091406.365720;-120.491013
823015.572390;1091406.163593;-117.456034
823015.488625;1091406.019504;-119.017345
823015.565797;1091406.157794;-117.508259
823015.731995;1091406.443721;-116.918278
823015.505600;1091406.062419;-119.114213
823015.692205;1091406.383614;-117.078924
823015.544904;1091406.133133;-117.608243
823015.599359;1091406.226348;-119.894478
823015.538857;1091406.129396;-119.654342
823015.677368;1091406.363241;-120.414379
823015.525691;1091406.111482;-117.704212
823015.500949;1091406.068215;-119.397887
823015.511337;1091406.095410;-117.857212
823015.603152;1091406.256547;-120.019227
823015.650910;1091406.339265;-120.357033
823015.498743;1091406.088002;-117.878984
823015.501471;1091406.091227;-119.499458
823015.483075;1091406.072665;-118.007235
823015.480209;1091406.066824;-119.252468
823015.624027;1091406.312387;-120.262877
823015.454417;1091406.046822;-118.135364
823015.601340;1091406.290234;-120.123642
823015.471266;1091406.083409;-117.956031
823015.584360;1091406.277437;-117.270267
823015.545730;1091406.221879;-119.737551
823015.717792;1091406.506097;-120.715541
823015.407972;1091406.000226;-118.354922
823015.707760;1091406.496932;-120.658203
823015.673014;1091406.445160;-116.896670
823015.397185;1091405.987958;-118.415190
823015.398191;1091405.989482;-118.615798
823015.415697;1091406.023893;-118.755136
823015.440820;1091406.065244;-118.914950
823015.595736;1091406.319853;-120.157022
823015.600148;1091406.329657;-120.209320
823015.501428;1091406.170065;-119.610331
823015.557303;1091406.264621;-119.814530
823015.515864;1091406.204434;-119.674221
823015.666197;1091406.460693;-120.456850
823015.573617;1091406.319408;-117.212092
823015.630703;1091406.415425;-117.053327
823015.696377;1091406.522101;-120.656421
823015.470776;1091406.161583;-117.655788
823015.611776;1091406.394517;-117.108592
823015.472338;1091406.166852;-117.557849
823015.459380;1091406.144503;-119.197337
823015.460837;1091406.150702;-117.708411
823015.449899;1091406.135486;-117.814518
823015.458264;1091406.147883;-119.355160
823015.433259;1091406.121856;-117.916949
823015.429584;1091406.118510;-118.014984
823015.368588;1091406.019309;-118.416084
823015.457277;1091406.162255;-119.413433
823015.463454;1091406.175224;-119.151267
823015.652396;1091406.485392;-116.833888
823015.422397;1091406.111644;-118.861928
823015.574879;1091406.362235;-117.159189
823015.408491;1091406.097806;-118.094013
823015.400998;1091406.085178;-118.789259
823015.744826;1091406.638377;-120.998692
823015.710718;1091406.598823;-116.595440
823015.604464;1091406.424894;-120.281048
823015.711314;1091406.600992;-120.817388
823015.375231;1091406.065865;-118.215907
823015.534211;1091406.322434;-119.855844
823015.698992;1091406.588296;-120.787490
823015.556179;1091406.362587;-120.016122
823015.364396;1091406.059320;-118.316087
823015.511994;1091406.302232;-119.775654
823015.495769;1091406.283342;-117.317761
823015.501200;1091406.290152;-119.747561
823015.658077;1091406.552299;-116.740502
823015.458263;1091406.246732;-117.438797
823015.458194;1091406.247551;-119.614562
823015.434948;1091406.222723;-117.517749
823015.437800;1091406.226155;-119.054180
823015.440839;1091406.230506;-119.515990
823015.435172;1091406.224541;-119.119591
823015.598747;1091406.489319;-116.849083
823015.579808;1091406.461669;-120.249292
823015.408620;1091406.196702;-117.717227
823015.567055;1091406.453871;-117.009939
823015.502876;1091406.353414;-119.822953
823015.390258;1091406.183423;-117.854669
823015.418859;1091406.227281;-119.197626
823015.631869;1091406.560111;-120.356005
823015.365817;1091406.155494;-118.053642
823015.550181;1091406.442092;-120.056524
823015.600038;1091406.522174;-120.289247
823015.350349;1091406.141357;-118.735779
823015.466187;1091406.321156;-119.717660
823015.327546;1091406.116839;-118.213735
823015.316445;1091406.101967;-118.557115
823015.330078;1091406.123090;-118.657204
823015.651234;1091406.622575;-120.636255
823015.308159;1091406.099881;-118.395612
823015.404626;1091406.256326;-119.315572
823015.529798;1091406.461072;-117.138120
823015.455308;1091406.346134;-117.235733
823015.633224;1091406.620267;-120.416953
823015.631912;1091406.623400;-116.617777
823015.551790;1091406.502140;-117.117130
823015.443396;1091406.335210;-117.311144
823015.396054;1091406.261208;-118.995483
823015.439883;1091406.328067;-119.655346
823015.470919;1091406.382522;-117.179289
823015.606674;1091406.596066;-116.714906
823015.533512;1091406.483652;-116.958248
823015.422931;1091406.313670;-117.409043
823015.296286;1091406.121217;-118.456635
823015.670948;1091406.699298;-116.495561
823015.301070;1091406.131302;-118.308702
823015.298040;1091406.126503;-118.555723
823015.400040;1091406.284677;-119.415270
823015.574605;1091406.563143;-116.755934
823015.350495;1091406.219509;-118.856543
823015.508562;1091406.459973;-119.977777
823015.297240;1091406.143828;-118.235066
823015.304623;1091406.154826;-118.616563
823015.532111;1091406.505279;-116.900711
823015.412114;1091406.323047;-119.515922
823015.562792;1091406.554199;-120.220243
823015.364679;1091406.257306;-117.554527
823015.354751;1091406.244677;-117.635857
823015.541227;1091406.526162;-120.153183
823015.347098;1091406.235502;-117.813786
823015.338266;1091406.227110;-117.916351
823015.474669;1091406.436916;-117.130885
823015.343536;1091406.237776;-117.713548
823015.358493;1091406.262149;-118.929456
823015.398737;1091406.322663;-119.454731
823015.318123;1091406.208811;-118.754712
823015.524518;1091406.519727;-120.058041
823015.298871;1091406.185326;-118.122881
823015.301548;1091406.188962;-118.698209
823015.497911;1091406.488860;-116.962503
823015.496336;1091406.484291;-119.991429
823015.598252;1091406.642244;-120.336166
823015.609632;1091406.659325;-120.377505
823015.401844;1091406.359415;-119.487895
823015.441595;1091406.430785;-119.849252
823015.642900;1091406.735321;-120.835543
823015.421153;1091406.407565;-119.701901
823015.630986;1091406.719856;-120.717485
823015.291458;1091406.219764;-118.716758
823015.624394;1091406.714602;-120.562211
823015.608106;1091406.701555;-120.416799
823015.384430;1091406.373937;-117.371110
823015.304124;1091406.256242;-118.780278
823015.633430;1091406.748583;-116.440666
823015.370397;1091406.361469;-119.356010
823015.357995;1091406.345805;-119.056101
823015.361899;1091406.351465;-119.215573
823015.343468;1091406.339099;-118.936326
823015.533019;1091406.622154;-116.715911
823015.358985;1091406.366677;-119.155869
823015.374573;1091406.398047;-117.315570
