823300.586415;1091547.554709;-122.181756
823300.608380;1091547.559499;-122.171128
823300.709203;1091547.529714;-121.500149
823300.810124;1091547.204186;-120.559760
823302.796027;1091544.035539;-120.059579
823301.121156;1091546.407528;-119.200073
823301.102493;1091546.337401;-119.068817
823301.123017;1091546.239608;-118.999057
823301.274288;1091545.743676;-118.681893
823301.417158;1091545.471865;-118.499190
823301.520099;1091545.208042;-118.452533
823301.565341;1091545.080953;-118.222720
823301.813847;1091544.452810;-117.909354
823301.920152;1091544.234057;-117.817766
823301.910572;1091544.197572;-117.796490
823302.164160;1091543.838869;-117.820251
823302.402518;1091543.120261;-117.740512
823302.717984;1091542.380913;-117.944102
823302.725368;1091542.327945;-117.922377
823302.898338;1091541.830693;-117.813597
823302.906319;1091541.777199;-117.831296
823303.146620;1091541.263265;-118.058967
823303.315218;1091540.940260;-118.329068
823303.379944;1091540.774516;-118.444097
823303.494441;1091540.664013;-118.540936
823303.472220;1091540.590632;-118.529503
823303.478558;1091540.597373;-118.542680
823303.570703;1091540.606354;-118.700804
823303.707720;1091540.317962;-118.893963
823303.697152;1091540.304803;-118.876207
823303.769833;1091540.063813;-119.027420
823303.989749;1091539.390643;-119.750510
823304.119368;1091539.238634;-120.102956
823304.208899;1091539.156750;-120.363429
823304.218646;1091539.164095;-120.365049
823304.451151;1091539.080582;-122.273748
823304.391650;1091539.160352;-122.347792
823304.279909;1091539.836113;-122.466747
823304.222850;1091539.950864;-122.511018
823304.047699;1091540.681020;-122.596782
823303.882237;1091541.483896;-122.652670
823303.820821;1091541.651462;-122.661444
823303.798105;1091541.715699;-122.664233
823303.650855;1091542.366799;-121.641372
823303.797078;1091541.858647;-122.304665
823303.644840;1091542.139431;-122.666187
823303.068221;1091543.541924;-122.772969
823302.608150;1091544.615630;-122.723887
823302.422201;1091544.933395;-122.695702
823302.229640;1091545.330713;-122.665287
823301.909733;1091545.991222;-122.593958
823301.715165;1091546.365573;-122.536677
823301.594461;1091546.601587;-122.509836
823301.103553;1091547.291530;-122.369395
823300.991991;1091547.383076;-122.338646
823301.837676;1091545.977604;-121.190777
823300.916082;1091547.416597;-121.478396
823301.417964;1091546.523061;-120.707704
823301.280566;1091546.087168;-119.035078
823301.659307;1091545.080171;-118.463656
823301.637237;1091545.077351;-118.364710
823302.221672;1091543.810641;-117.904882
823303.039714;1091541.704083;-117.916360
823303.315274;1091540.985987;-118.351019
823303.440621;1091540.842076;-118.520792
823303.808906;1091539.993129;-119.105126
823304.216752;1091539.301617;-120.222430
823304.535441;1091539.060124;-121.428906
823304.430204;1091539.418086;-122.318125
823304.203613;1091540.297503;-122.461304
823302.859412;1091541.912346;-117.807404
823302.198960;1091545.520736;-122.395629
823302.208148;1091545.507828;-122.404683
823301.228767;1091546.253156;-119.148325
823301.165944;1091546.317381;-119.136164
823302.937330;1091543.754947;-120.368719
823301.998481;1091544.275487;-117.895881
823302.747098;1091544.548130;-121.658736
823303.026345;1091542.007133;-118.141631
823302.952540;1091543.746430;-120.017473
823303.754052;1091541.954406;-122.348930
823303.319968;1091541.071947;-118.379032
823303.859076;1091540.059711;-119.200674
823304.210106;1091539.586769;-120.166772
823304.536467;1091539.368373;-122.132863
823304.490212;1091539.501270;-122.222948
823303.884929;1091541.619939;-122.082608
823301.924272;1091546.048409;-122.256159
823302.869810;1091543.898883;-120.125779
823303.627325;1091542.316007;-121.451274
823303.696818;1091542.233453;-121.602165
823302.771436;1091544.451801;-121.613183
823302.699339;1091542.718456;-118.096123
823303.049040;1091541.910871;-118.064165
823303.336650;1091541.200221;-118.388793
823303.556506;1091540.384209;-118.656682
823304.219498;1091539.710843;-119.925631
823304.215158;1091539.618609;-119.866928
823304.214829;1091539.723755;-119.920163
823303.917488;1091541.637724;-121.982459
823303.145184;1091543.515355;-122.482320
823303.728702;1091541.982103;-122.481757
823302.895720;1091544.178291;-122.388817
823302.543051;1091544.864827;-122.473799
823302.254922;1091545.437179;-122.134267
823304.071298;1091539.907943;-119.666207
823304.214526;1091539.722010;-120.215523
823304.399683;1091539.989258;-121.895389
823303.173646;1091543.021828;-120.282875
823302.941266;1091543.746230;-120.292217
823302.920543;1091543.809270;-120.297493
823302.570796;1091543.500207;-118.391656
823304.224680;1091539.834785;-120.324692
823303.178590;1091543.429857;-121.957381
823303.186953;1091543.420609;-121.905027
823302.140182;1091545.604299;-122.013993
823303.624520;1091542.394062;-121.579214
823302.601839;1091543.465739;-118.438733
823302.696008;1091543.235681;-118.429299
823303.467813;1091541.247446;-118.867203
823303.398092;1091541.292698;-118.809793
823304.197160;1091540.794987;-122.149330
823303.720928;1091541.994833;-122.493735
823302.733797;1091544.561280;-121.850705
823302.018782;1091544.753586;-118.877787
823303.392843;1091541.614299;-119.089727
823303.390763;1091541.657323;-119.134406
823303.679808;1091542.220148;-121.524486
823303.620136;1091542.381803;-121.488097
