H;V;PM
3.387768;0.909526;37.492335
3.195926;1.922721;37.403373
3.541224;-0.096955;37.565883
2.699913;3.273716;37.172990
2.805999;3.050875;37.221417
3.042043;2.464726;37.333526
2.318081;3.804117;36.996718
3.222987;1.832081;37.419402
2.465415;3.572034;37.066480
2.597777;3.381372;37.128757
3.542066;-0.046218;37.570155
3.152347;2.166635;37.388192
2.917852;2.758775;37.278259
3.503567;0.264014;37.552747
2.156907;4.098120;36.925152
2.809191;3.018411;37.228998
3.359869;1.056380;37.486820
3.041516;2.442477;37.339525
3.432369;0.597629;37.521533
3.244636;1.683822;37.435334
3.356296;1.087992;37.485764
3.497001;0.329732;37.550968
3.193758;1.888981;37.411289
3.489884;0.362583;37.548775
3.492075;0.292504;37.550587
3.523216;-0.100623;37.567209
2.931083;2.709791;37.289347
3.464581;0.450850;37.539474
3.119753;2.288013;37.378409
2.106324;4.176777;36.906576
2.833646;2.911877;37.245316
3.158687;2.044919;37.398198
3.492735;0.249883;37.554749
3.512757;-0.125401;37.564893
3.342828;1.139055;37.484116
3.394041;0.672285;37.512677
3.522313;0.024377;37.572553
3.509500;-0.101248;37.569537
2.148961;4.083510;36.935926
2.473800;3.522993;37.085846
3.278068;1.342517;37.461812
2.633382;3.318473;37.161307
2.899379;2.747220;37.284649
3.037183;2.392748;37.349366
3.496323;-0.125450;37.565811
2.918631;2.690406;37.296446
3.364864;0.868659;37.504024
3.232334;1.575382;37.446526
2.477198;3.497183;37.093838
3.419230;0.529470;37.533798
2.454705;3.535188;37.084244
3.387640;0.640124;37.519970
2.713987;3.180651;37.205915
3.492087;-0.097885;37.571651
2.039008;4.268070;36.893376
2.059204;4.224658;36.906558
3.483185;0.089333;37.574339
3.114532;2.033191;37.403185
3.474694;-0.105273;37.572216
2.119350;4.089617;36.937918
2.431543;3.535708;37.086060
3.108468;2.143716;37.402246
3.043476;2.323635;37.372071
3.485950;-0.034133;37.580782
2.878291;2.708912;37.299094
2.557981;3.350608;37.150506
3.454641;-0.109805;37.571008
2.732938;3.034853;37.239010
2.646553;3.218711;37.195922
3.433102;0.353668;37.563417
3.252382;1.217956;37.480520
2.142065;4.064320;36.945872
3.191958;1.531768;37.456475
3.454346;0.097086;37.578826
3.088216;2.079517;37.409559
2.136358;4.004427;36.970944
3.171741;1.749208;37.450863
2.311840;3.675539;37.052459
3.206552;1.360293;37.469110
3.294159;0.868842;37.513794
2.827808;2.729311;37.299660
3.220780;1.226344;37.483664
2.937313;2.441971;37.353366
3.143218;1.757669;37.449196
2.473426;3.405004;37.136880
2.923122;2.462774;37.353261
1.881772;4.367927;36.867450
2.178893;3.825461;37.006811
3.233781;1.055168;37.498245
3.206215;1.198797;37.486322
3.378989;0.331166;37.569169
1.941741;4.316640;36.899367
2.670078;3.067852;37.238443
3.286671;0.775038;37.526651
3.077914;1.887381;37.432786
3.338418;0.470865;37.555429
3.396050;0.136370;37.582542
2.948198;2.347158;37.372970
3.004605;2.181303;37.401437
2.234094;3.729454;37.042159
3.131937;1.591100;37.462067
2.599417;3.186411;37.213794
2.772339;2.762665;37.296746
2.759992;2.785118;37.292891
2.488269;3.314889;37.168590
3.253897;0.823236;37.525291
2.975462;2.226726;37.395215
3.034129;2.025276;37.422971
2.458641;3.356391;37.158316
3.369616;-0.010426;37.582818
3.156447;1.247242;37.486970
3.217337;0.905978;37.516008
2.453197;3.335701;37.164532
2.138973;3.819442;37.016256
3.320703;-0.134849;37.568110
2.296347;3.602473;37.091690
2.589861;3.121351;37.227841
3.247603;0.711869;37.535334
2.878312;2.420885;37.363381
2.961525;2.170074;37.402652
3.088798;1.731217;37.462148
3.168198;1.082878;37.501188
3.342359;0.015375;37.582956
1.855103;4.351505;36.893138
2.788034;2.635262;37.328446
3.322180;0.305496;37.578073
2.851030;2.469924;37.358990
3.100032;1.476238;37.478036
3.092074;1.595265;37.473401
2.183079;3.711557;37.052864
1.998697;4.120640;36.971563
2.914176;2.179612;37.398864
3.097164;1.389996;37.484184
2.956429;2.088914;37.420377
2.545546;3.135367;37.229103
3.312089;0.186368;37.587389
3.146580;1.017180;37.510826
3.022189;1.860673;37.453884
3.273111;-0.060500;37.575232
3.278785;0.353036;37.576022
2.275729;3.570240;37.108830
3.243149;0.506065;37.561305
2.855267;2.328583;37.380575
2.003836;4.085967;36.982526
2.658726;2.855723;37.292594
1.711521;4.412406;36.851328
1.960533;4.178202;36.969175
2.452296;3.233026;37.202457
2.223769;3.610219;37.098023
3.203984;0.581891;37.556091
2.819819;2.373613;37.378917
3.264834;0.274149;37.588270
3.024989;1.709368;37.476487
3.032315;1.621568;37.481759
3.177865;0.710777;37.551759
2.374773;3.335893;37.177160
2.456708;3.185691;37.215176
2.741708;2.603366;37.348414
2.285557;3.494551;37.137290
2.607171;2.901017;37.288964
2.511116;3.077338;37.243736
2.164631;3.649255;37.082381
2.972884;1.856176;37.460515
3.062646;1.168577;37.501740
2.016222;3.920061;37.015189
3.247708;0.157474;37.590519
3.239581;0.125163;37.588487
3.103332;0.941571;37.525764
3.235793;0.050169;37.587135
2.358161;3.341042;37.177855
2.822414;2.209482;37.395683
3.014138;1.541340;37.484260
2.001851;3.943682;37.014398
3.025219;1.455995;37.492339
3.110306;0.883656;37.532451
2.955180;1.867427;37.460744
3.189545;0.450838;37.570546
2.533897;3.019337;37.263650
3.035518;1.373035;37.497415
2.788510;2.319746;37.384740
3.082721;1.021929;37.521919
3.189339;-0.159761;37.571575
2.380003;3.286394;37.194295
2.672354;2.680251;37.333332
1.840339;4.296274;36.943675
2.632288;2.757021;37.315724
1.965967;4.060601;37.004394
2.820103;2.155675;37.407024
2.359214;3.294894;37.191682
2.898218;2.002541;37.443877
3.016546;1.229312;37.501449
3.224435;0.237693;37.596860
2.935355;1.880139;37.463968
2.991952;1.597931;37.489774
2.394498;3.216877;37.211606
3.016747;1.345476;37.502043
1.946882;4.082966;37.004467
2.988029;1.578775;37.489944
3.132317;0.692749;37.558086
2.554163;2.916204;37.290147
3.132123;0.718264;37.558844
1.965334;3.987879;37.016665
2.242573;3.486463;37.145960
2.075597;3.704184;37.068587
2.767133;2.283099;37.391790
2.703072;2.574251;37.361461
2.675882;2.628087;37.349733
1.903471;4.180585;36.984636
2.974410;1.674649;37.489929
3.121289;0.672763;37.557813
2.996688;1.415381;37.500408
2.893075;1.947186;37.453554
2.618458;2.730884;37.325907
2.184419;3.560041;37.124257
2.846892;2.057384;37.433876
2.794833;2.151677;37.409473
2.676223;2.607326;37.355215
2.554424;2.887824;37.299566
1.789463;4.309427;36.942514
2.914822;1.866629;37.469072
3.017836;1.090508;37.516370
3.182744;0.111905;37.592949
2.987013;1.210961;37.505191
1.742406;4.345783;36.922652
2.971827;1.600932;37.495476
3.045844;0.960634;37.530545
3.121632;0.596313;37.565914
3.096837;0.789674;37.554564
2.745456;2.290573;37.391222
3.124736;0.555138;37.568331
2.585693;2.780752;37.316798
2.691888;2.552063;37.367135
2.447616;3.044930;37.255613
2.315903;3.279324;37.194774
2.534042;2.900735;37.297349
2.414363;3.087289;37.244336
1.641746;4.404203;36.887026
1.614515;4.420582;36.883251
1.883285;4.140449;37.003312
3.090775;0.672944;37.566135
2.530016;2.873651;37.305933
3.099915;0.583276;37.570957
2.566790;2.752871;37.325328
2.697460;2.408407;37.386567
2.074806;3.628886;37.096002
3.002265;1.048205;37.530191
2.664204;2.547744;37.373860
2.296595;3.247548;37.208322
1.504081;4.514395;36.839422
1.581301;4.436759;36.877920
2.411833;3.012183;37.267350
2.926668;1.395989;37.507241
3.107272;0.352400;37.592136
3.133497;0.212492;37.608465
1.938916;3.858977;37.050629
1.485417;4.521317;36.839263
3.102646;-0.021155;37.593212
2.895681;1.756813;37.497369
3.085132;0.416298;37.589263
2.197320;3.395961;37.175438
3.016971;0.746420;37.562259
3.094629;0.321579;37.599143
2.491235;2.833488;37.317590
2.649224;2.441350;37.392679
2.124927;3.499436;37.151021
3.074468;-0.032749;37.593979
3.091604;0.294991;37.603078
2.902525;1.366285;37.514588
2.622697;2.491301;37.386018
2.680056;2.198149;37.413286
2.238700;3.246187;37.208543
1.443212;4.526830;36.839652
1.947267;3.728850;37.075002
2.872978;1.677226;37.506329
2.705147;2.067766;37.430401
2.782883;1.913444;37.469805
2.294282;3.112184;37.241343
2.552811;2.609195;37.361521
1.880931;3.972843;37.047641
3.054639;0.056988;37.598163
2.016571;3.592321;37.114252
3.023575;0.581566;37.583792
1.819921;4.121820;37.024236
2.530563;2.648143;37.354975
1.690329;4.298164;36.965964
2.926069;0.961607;37.540222
1.349576;4.577780;36.805781
1.899176;3.859981;37.063588
2.417498;2.876448;37.307480
3.079321;0.225185;37.616555
2.844213;1.652516;37.507640
2.975221;0.733671;37.571733
2.367368;2.947244;37.289551
1.931525;3.692607;37.088878
3.056564;0.136576;37.612613
3.038545;0.324232;37.604059
3.025521;0.064553;37.602359
2.879335;1.167814;37.518993
2.456684;2.759014;37.334521
2.111185;3.437048;37.175151
3.028507;0.468246;37.605039
2.908339;0.931858;37.546596
2.668899;2.041245;37.436411
2.860501;1.425442;37.525803
2.597077;2.397647;37.403590
1.899997;3.796966;37.079149
3.054165;0.231494;37.618897
2.609148;2.267797;37.411579
2.960154;0.698246;37.575926
2.879432;0.993478;37.538744
2.767132;1.863494;37.489680
2.561348;2.500087;37.390936
2.984204;-0.186848;37.590348
2.824397;1.633037;37.516504
2.797133;1.777441;37.504647
2.746965;1.881035;37.483420
1.431516;4.512674;36.867204
2.520762;2.560251;37.378178
1.835155;3.975076;37.059200
1.758175;4.143540;37.027606
2.149416;3.262109;37.212200
1.441902;4.499745;36.879033
2.192144;3.165347;37.232974
1.846930;3.885961;37.072802
2.650902;1.977153;37.451688
2.414675;2.719178;37.344840
1.974637;3.529597;37.140493
2.360466;2.845900;37.322806
2.989546;0.294391;37.616736
2.969562;-0.018829;37.609455
2.979976;0.361304;37.614226
2.717163;1.826872;37.494269
1.921111;3.596988;37.123916
2.791245;1.226059;37.532742
2.875033;0.709335;37.571927
1.540900;4.382048;36.949700
1.271529;4.579751;36.826358
2.813659;0.999273;37.545895
2.772478;1.596942;37.526701
2.918725;0.561151;37.596259
2.828699;0.865312;37.556685
2.765678;1.564492;37.527401
2.655614;1.889893;37.476733
2.534171;2.326923;37.419156
2.559466;2.145860;37.431766
1.256651;4.594600;36.826350
2.762627;1.536075;37.528342
2.469967;2.502805;37.393264
2.534408;2.252063;37.424834
2.139427;3.138514;37.241622
2.430242;2.559205;37.378223
2.768092;1.199163;37.536716
2.446741;2.521659;37.387331
2.743135;1.646586;37.529404
2.452735;2.486371;37.397124
2.587778;1.965540;37.460363
1.775020;3.997747;37.082804
2.752608;1.160567;37.539061
2.909541;-0.045608;37.612725
2.925066;0.442600;37.619433
1.328493;4.552268;36.873071
2.899579;-0.122088;37.609567
1.806655;3.796929;37.099941
2.456836;2.456924;37.403833
1.622166;4.252762;37.014986
2.255376;2.866811;37.311043
2.899466;-0.071022;37.613429
2.747801;1.118142;37.543913
2.412604;2.527829;37.387655
2.746449;1.222641;37.544098
1.956078;3.418412;37.182695
2.751327;1.082531;37.546338
2.457121;2.436703;37.410543
2.281865;2.814313;37.328720
2.437069;2.468305;37.401851
2.427516;2.494757;37.397212
2.755609;1.055013;37.549649
1.261297;4.586406;36.850199
2.512854;2.141193;37.438626
2.220905;2.901160;37.302520
2.910110;0.384752;37.623676
2.654711;1.779759;37.507715
2.896678;0.063592;37.618362
2.738752;1.192771;37.545992
2.329657;2.697256;37.354581
2.534200;2.059271;37.449615
1.388508;4.499578;36.914906
2.747835;1.307426;37.550333
2.310899;2.733854;37.347404
2.454688;2.411669;37.415391
2.783213;0.841413;37.568872
2.901318;0.356259;37.623643
2.809820;0.670728;37.582013
2.887167;-0.022569;37.618526
2.756083;0.992995;37.558004
2.435526;2.439534;37.410552
2.776497;0.876346;37.569875
2.858243;0.537250;37.607508
2.310910;2.709337;37.352607
2.918447;0.178921;37.636935
2.777189;0.809173;37.570996
2.198564;2.900219;37.302142
1.733163;4.015968;37.085450
2.063968;3.190186;37.240182
2.256672;2.810358;37.330509
2.462248;2.327226;37.426415
2.456742;2.290296;37.427969
2.482414;2.182565;37.439560
2.756917;0.917173;37.568020
2.867973;0.467578;37.619584
2.466051;2.255974;37.433938
2.182580;2.929076;37.302418
2.742981;0.960997;37.563345
2.025374;3.257266;37.229408
2.470188;2.226305;37.436171
2.755360;0.894660;37.569993
2.760011;0.851684;37.573720
2.535581;1.952898;37.468689
2.160831;2.954467;37.295070
2.266635;2.754748;37.344478
2.812064;0.577826;37.600098
2.751563;0.870689;37.572812
1.470472;4.376834;36.974951
2.778760;0.674066;37.585910
1.216838;4.600363;36.857224
2.188242;2.869446;37.311946
2.099415;3.077994;37.269488
2.833645;-0.131357;37.612178
2.025785;3.229879;37.236512
2.674987;1.616217;37.539151
2.760709;0.754979;37.578822
1.734594;3.937764;37.101016
2.689232;1.484404;37.546366
1.661330;4.105514;37.067661
2.471856;2.109121;37.447401
2.159687;2.928025;37.302087
2.616557;1.771219;37.514238
2.685998;1.459993;37.547916
2.154477;2.896948;37.306880
1.512753;4.313705;37.004827
1.987280;3.281773;37.225483
1.319017;4.522048;36.913504
2.326181;2.584142;37.385145
2.669640;1.523474;37.546274
2.009445;3.214054;37.240716
2.392031;2.381698;37.419498
2.838937;0.090316;37.625567
1.723435;3.915495;37.107360
2.779655;-0.190355;37.600940
2.687597;1.156120;37.558858
2.407769;2.328697;37.429254
1.237252;4.571929;36.889991
2.816839;-0.030719;37.623052
2.533929;1.831635;37.494513
1.739776;3.763306;37.125263
2.039090;3.119060;37.266410
2.115521;2.940692;37.301877
2.677233;1.242181;37.567497
2.714668;0.729395;37.586289
2.466007;1.974794;37.471584
1.618854;4.083426;37.082576
2.511274;1.830368;37.500613
2.254436;2.617430;37.382321
2.799519;0.301941;37.637373
2.205152;2.723857;37.361277
1.644453;4.028917;37.100363
-4.628176;0.590238;37.046794
1.520297;4.228930;37.043008
2.773681;0.382696;37.628052
1.153740;4.624526;36.877887
2.706845;0.623267;37.597447
2.746761;0.447636;37.619272
2.748961;0.064312;37.621645
2.352831;2.294955;37.436900
2.207106;2.690041;37.369807
2.302198;2.445411;37.413076
1.415571;4.359536;37.001368
2.242323;2.583430;37.391246
2.574356;1.657978;37.546614
2.627860;1.387062;37.572664
1.724584;3.576514;37.153905
2.528445;1.729466;37.527744
2.375991;2.142528;37.457097
2.629057;1.228579;37.575248
1.713458;3.644293;37.149323
2.636778;0.931900;37.579780
1.321491;4.453750;36.966834
1.658629;3.922686;37.123887
2.632938;1.079262;37.578569
2.628173;1.194319;37.576354
2.338127;2.263563;37.441896
2.624328;1.307017;37.576040
2.258609;2.517220;37.406783
1.981109;3.099638;37.278876
2.648698;0.784574;37.591302
1.643092;3.940913;37.122495
2.716654;0.436271;37.623344
2.775669;0.256802;37.650349
1.898699;3.244758;37.243923
2.718319;0.082109;37.625180
2.716007;-0.102198;37.624929
2.684996;0.503350;37.612745
2.608918;0.985198;37.576801
2.679249;-0.189257;37.609497
2.446212;1.859723;37.503929
2.006843;3.016995;37.299816
1.873390;3.272006;37.237939
2.768997;0.231738;37.654450
2.246473;2.499249;37.412651
2.531341;1.656114;37.545564
1.457668;4.257670;37.045874
2.575175;1.513906;37.568163
1.681185;3.710970;37.151685
2.325944;2.208653;37.453279
2.599535;1.371190;37.582368
2.408859;1.928966;37.492594
2.630926;0.733376;37.596937
1.673899;3.744613;37.151664
2.703445;0.004459;37.631287
1.518216;4.113247;37.078686
2.551132;1.597107;37.560464
2.613574;0.823163;37.591652
1.119120;4.599316;36.899907
2.425328;1.864362;37.506421
2.583480;0.991683;37.579387
1.597177;3.980206;37.121718
-4.536984;0.412918;37.088610
2.062524;2.842066;37.342998
2.128028;2.707271;37.373546
2.648511;0.471274;37.617391
2.676025;-0.075107;37.630170
1.964784;3.034856;37.299157
1.189066;4.530974;36.934798
2.332401;2.082974;37.473405
1.631457;3.852195;37.146135
2.627426;-0.185787;37.613262
2.438476;1.739720;37.525631
1.544993;4.038693;37.110071
2.083008;2.755290;37.363776
2.573084;1.142582;37.592606
1.295071;4.414054;36.997305
1.970579;2.983881;37.315274
2.638359;-0.114537;37.627566
2.124991;2.654974;37.388298
2.565289;1.092993;37.595004
1.639730;3.626450;37.165382
2.211231;2.383658;37.431234
2.338098;1.975516;37.490526
-4.477786;0.440844;37.115841
2.546737;0.876238;37.590548
2.407226;1.770146;37.526169
2.389235;1.795755;37.518652
1.011790;4.681784;36.876445
2.570155;0.613274;37.605342
1.750813;3.319767;37.220169
2.656261;0.281679;37.647644
1.896152;3.122864;37.294272
1.990591;2.873186;37.340327
2.344782;1.887815;37.507780
2.609188;0.355906;37.634864
1.111146;4.550745;36.933226
2.455553;1.605232;37.563632
2.324518;1.906004;37.505632
1.612417;3.752194;37.172494
2.027194;2.771566;37.367881
1.637826;3.482763;37.183559
2.606302;0.311576;37.641378
2.617218;0.145994;37.645601
2.560380;0.469751;37.619718
2.591524;-0.055226;37.634444
2.399643;1.685752;37.545135
2.322806;1.874071;37.511703
2.535783;-0.211246;37.612655
1.646397;3.387527;37.201007
1.330001;4.301617;37.054383
1.543140;3.907970;37.152496
2.171887;2.299368;37.448494
1.493123;3.996048;37.132654
2.192245;2.220196;37.462154
2.494228;1.401697;37.603662
2.514052;0.607192;37.612118
1.781714;3.229015;37.275165
1.489490;3.962946;37.140144
1.383782;4.150079;37.090495
2.485032;1.026241;37.605135
2.228852;2.083639;37.484769
2.203624;2.145651;37.474873
1.809156;3.173354;37.292656
2.522001;-0.162955;37.624319
2.043642;2.633142;37.402155
2.368342;1.686106;37.553013
1.243394;4.369583;37.031601
2.569656;0.206484;37.648635
2.065835;2.579075;37.414259
1.867455;3.034714;37.322724
2.459021;1.448683;37.599928
0.963994;4.628127;36.902309
1.468968;3.982164;37.138433
2.512267;0.464268;37.624950
2.126351;2.401041;37.445939
2.535567;-0.016798;37.635993
2.259049;1.918839;37.507774
1.523378;3.887746;37.164858
1.054652;4.548722;36.946444
1.287839;4.308405;37.056828
1.989935;2.713990;37.384457
2.208876;2.092810;37.485383
2.551646;0.276524;37.646711
2.249069;1.935543;37.505642
1.472186;3.962459;37.144827
2.546779;0.180793;37.644976
2.391958;1.590731;37.573331
1.227792;4.373189;37.033357
1.334594;4.195776;37.083940
2.515898;-0.074742;37.634025
1.367438;4.129808;37.098155
1.600869;3.382522;37.210058
1.943782;2.782620;37.369186
2.132412;2.299498;37.456587
2.239990;1.915027;37.507521
2.101132;2.409096;37.443208
2.048912;2.562286;37.419523
1.968523;2.722511;37.381921
2.479167;0.547852;37.619741
1.734436;3.229466;37.275495
1.501729;3.898192;37.165427
1.132910;4.469320;36.994692
1.901747;2.869279;37.353993
2.443610;0.707887;37.607287
1.959794;2.747228;37.382169
1.556484;3.742236;37.194033
2.242827;1.843641;37.518575
2.202911;2.028935;37.500422
1.062604;4.512611;36.968784
2.001816;2.626718;37.408671
2.506415;0.226509;37.645655
2.473965;0.436144;37.631067
0.952881;4.597099;36.922988
2.429932;1.337651;37.610652
2.135096;2.209255;37.473406
2.463773;-0.197052;37.626184
2.427591;1.183478;37.610471
1.200142;4.377149;37.037770
2.401078;1.478343;37.597729
2.085607;2.378986;37.451715
1.910838;2.809659;37.369699
1.507539;3.855119;37.182117
1.570245;3.452165;37.212398
1.941239;2.725649;37.385343
1.847874;2.979971;37.341415
2.485485;0.032148;37.640104
2.449675;0.553778;37.622901
2.346371;1.575479;37.579986
2.036700;2.489951;37.435706
1.326831;4.115856;37.106314
2.163660;2.064246;37.497666
1.196595;4.350162;37.048379
1.488339;3.858997;37.185815
2.248307;1.724517;37.541724
1.772872;3.101487;37.321363
2.450010;-0.095143;37.636698
1.782126;3.071881;37.326099
1.088465;4.453906;37.003463
1.505684;3.799052;37.198027
2.392967;1.229261;37.614405
2.397164;1.018732;37.616699
2.389729;0.970967;37.614846
1.525922;3.526160;37.210482
2.338123;1.508347;37.592380
2.374754;-0.258293;37.609696
2.370754;0.692878;37.612438
1.626810;3.237950;37.266200
2.411007;-0.198865;37.632570
1.316671;4.063671;37.123037
1.546902;3.396122;37.231976
1.366307;3.997687;37.145815
2.435054;0.182703;37.645856
2.345770;1.424547;37.604845
2.363031;1.241999;37.614510
2.361922;0.759339;37.613288
2.425421;0.056403;37.644771
2.143364;1.938457;37.514040
2.395812;0.468428;37.631486
1.680626;3.184689;37.298331
2.362622;0.840131;37.616940
1.892972;2.695785;37.399221
1.519052;3.472837;37.226087
2.128432;2.008088;37.512157
2.336839;-0.268002;37.608827
1.711345;3.131401;37.318092
2.416739;0.268379;37.645695
2.027213;2.340791;37.464830
2.355772;-0.244479;37.618832
0.767887;4.645670;36.878858
2.179065;1.738146;37.536723
1.874055;2.724345;37.395459
2.212376;1.669936;37.552160
2.336724;1.317967;37.613575
2.083888;2.124478;37.495185
2.345243;0.700791;37.617401
1.751028;3.024754;37.342348
1.477521;3.738055;37.217238
2.259997;1.550833;37.586210
2.345217;0.956184;37.624527
1.120007;4.347937;37.054323
1.075218;4.378261;37.037586
2.294653;-0.269520;37.607081
1.614771;3.183354;37.289484
1.955853;2.457779;37.449792
2.372532;0.321975;37.644235
2.107857;1.861721;37.523765
2.316430;1.210933;37.622169
1.789306;2.846766;37.376438
2.237077;1.537491;37.589216
1.457515;3.735285;37.222957
1.955693;2.400090;37.455588
2.326817;0.579474;37.629503
2.330899;1.106401;37.630594
1.569991;3.226938;37.276425
1.769034;2.890853;37.370584
2.340585;0.495589;37.637192
1.617478;3.160809;37.298981
2.094497;1.890570;37.522523
1.897240;2.546319;37.430290
0.840494;4.538930;36.939594
1.853374;2.653279;37.411962
0.761327;4.615132;36.907203
1.176920;4.165801;37.099218
1.131365;4.280247;37.076272
1.722740;2.988972;37.352751
1.061025;4.351684;37.045030
2.211899;1.560660;37.582625
2.280796;1.363439;37.615252
2.319576;-0.202451;37.632931
0.921587;4.456434;36.982719
2.311107;0.906065;37.629564
2.196410;1.592850;37.576884
1.986390;2.277905;37.478471
2.156162;1.640147;37.559718
2.343191;-0.102099;37.647523
2.300368;0.803206;37.629271
2.301987;0.980241;37.629401
1.775616;2.815356;37.385222
0.621887;4.698346;36.846746
2.347692;0.326879;37.651885
1.781303;2.765087;37.394077
2.261648;1.333292;37.619167
2.293254;0.850319;37.635256
1.909731;2.399758;37.460529
1.959073;2.258570;37.483556
1.501379;3.256040;37.272313
2.057837;1.821984;37.531614
1.235122;4.021241;37.148830
2.000556;2.063095;37.518932
2.280008;1.077677;37.637528
2.275741;0.558480;37.636264
1.073691;4.277890;37.075098
0.557238;4.716656;36.835485
2.088568;1.705007;37.551772
2.257153;0.668593;37.630451
0.532920;4.716744;36.829037
0.748485;4.545461;36.934235
1.451541;3.481398;37.259927
2.256880;0.587189;37.637371
1.984379;2.135347;37.507641
0.854825;4.439958;36.984177
2.177973;-0.271082;37.603024
2.048678;1.745566;37.545817
1.453812;3.373288;37.268468
1.717691;2.837534;37.392516
2.252382;0.851218;37.642910
0.537762;4.705145;36.843887
0.550865;4.689959;36.854077
2.196392;1.328719;37.623711
1.113658;4.101514;37.120548
1.430499;3.500668;37.268644
2.247720;0.383670;37.649194
2.240316;0.764356;37.647133
0.933525;4.334074;37.039712
2.255507;0.105608;37.655510
0.498859;4.716101;36.839649
1.322318;3.824009;37.224279
2.033416;1.707658;37.556823
2.220830;1.105788;37.644595
0.581681;4.668685;36.880951
1.142070;4.052066;37.142676
1.860043;2.347178;37.478810
0.898630;4.342948;37.032007
1.432188;3.336397;37.284961
0.523210;4.690173;36.857534
2.226223;-0.028423;37.654518
2.203316;0.938951;37.644320
1.350584;3.710060;37.248142
1.177256;3.999557;37.166809
2.217253;0.463674;37.652359
1.906213;2.175425;37.507962
1.710236;2.727744;37.418511
1.031472;4.153617;37.099182
2.230585;-0.006019;37.659336
1.946586;2.025725;37.530869
0.494821;4.692109;36.858936
2.136727;1.373852;37.619284
0.595280;4.642978;36.902443
1.727776;2.644188;37.430514
2.150823;-0.193988;37.627315
2.093912;-0.274505;37.601130
1.604229;2.973776;37.373754
2.175666;1.184693;37.639992
1.776842;2.494135;37.455218
1.573107;3.023140;37.359754
2.113872;1.405793;37.612845
2.145748;1.279244;37.628357
1.913553;2.098205;37.521472
0.474148;4.705975;36.849679
1.421490;3.256509;37.295096
0.907007;4.308444;37.053041
0.756198;4.460401;36.983235
1.968604;1.816648;37.550201
1.471167;3.142778;37.319451
2.201248;0.132351;37.661357
1.337767;3.674903;37.259591
2.046261;1.579758;37.590208
2.025573;1.635141;37.579945
2.208429;0.148245;37.664058
1.898744;2.113663;37.521824
2.178855;0.577860;37.653283
1.739403;2.555600;37.447022
2.185161;0.388458;37.654876
2.178621;1.039494;37.652916
0.921803;4.274371;37.066653
2.028258;1.612904;37.582648
1.753725;2.502602;37.456071
1.677067;2.746125;37.420876
2.175899;0.609826;37.653634
2.175948;0.527719;37.653377
2.169536;1.130680;37.649932
2.180149;0.930508;37.654608
2.188041;-0.057084;37.659203
1.315261;3.702926;37.253396
2.045913;1.558686;37.594586
2.099866;-0.225440;37.618650
0.931239;4.250340;37.074708
2.186173;0.723008;37.659105
1.695412;2.631492;37.432989
2.180344;0.898326;37.657227
2.177817;0.069316;37.656760
2.027301;1.589655;37.587385
2.183087;0.775665;37.660457
2.111256;1.275920;37.627459
2.190223;0.155793;37.664135
1.628170;2.827043;37.407587
2.194866;0.286944;37.668196
0.872117;4.294863;37.050755
1.294111;3.726069;37.249386
1.163874;3.934435;37.188576
2.055006;1.477991;37.604064
2.195074;0.193531;37.669574
2.054707;-0.275892;37.604845
1.087552;4.021540;37.154489
2.180237;0.848780;37.663664
2.010475;1.600161;37.585652
2.188790;0.266336;37.669665
1.293065;3.704925;37.253206
1.507262;3.053543;37.351703
2.028307;1.566580;37.596342
2.173715;0.691837;37.663861
0.449879;4.693332;36.861467
1.890868;2.087509;37.532924
1.426980;3.162260;37.317031
2.166374;0.874366;37.661406
2.175631;0.241751;37.666402
0.688073;4.450629;36.974710
2.024364;-0.273957;37.598347
2.163964;0.262681;37.664862
1.896686;2.031796;37.540151
1.223729;3.822543;37.225154
2.174588;0.214299;37.670147
1.886384;2.058496;37.536509
1.819477;2.201009;37.507438
1.950825;1.715687;37.568313
2.101429;-0.163924;37.639683
2.064814;1.306683;37.623022
0.633580;4.523413;36.958564
2.114974;1.156890;37.648843
2.010041;1.544676;37.601346
1.802064;2.245908;37.503984
1.589067;2.882809;37.406010
0.595007;4.570170;36.941253
2.139516;-0.035461;37.663017
1.745545;2.372555;37.480317
2.126943;0.501330;37.658179
1.645262;2.655315;37.434668
-4.504546;0.719708;37.101482
0.421025;4.686975;36.865358
1.247141;3.698963;37.252445
1.353821;3.450922;37.302492
2.042486;-0.222348;37.624764
1.864913;2.044070;37.541328
1.350603;3.396649;37.304416
1.934159;1.688468;37.578351
1.698075;2.436681;37.468860
1.960295;-0.277881;37.592053
1.722797;2.353779;37.483211
1.364662;3.271240;37.316420
2.110038;0.965216;37.666583
1.624958;2.635037;37.440260
0.696983;4.379658;37.009950
0.432461;4.647687;36.889224
0.735208;4.327373;37.032377
2.109118;0.186748;37.673291
2.090106;1.064230;37.664645
2.111135;0.619595;37.674709
0.605345;4.472934;36.976086
2.040090;1.132993;37.648284
1.989715;-0.228045;37.624105
0.921812;4.099709;37.128889
1.372021;3.119383;37.337611
1.001712;3.992764;37.167031
1.997212;1.241797;37.632066
1.626451;2.557920;37.460424
1.468130;2.980664;37.386094
1.855747;1.830304;37.568299
1.481878;2.955723;37.394292
2.069887;0.558544;37.670373
2.007666;1.163273;37.643950
1.954239;1.370690;37.620987
1.846088;1.929126;37.568641
1.814506;2.034981;37.553385
