823301.085767;1091547.887083;-123.521835
823301.065785;1091547.836824;-123.387785
823301.083159;1091547.869731;-123.466116
823301.085914;1091547.875164;-123.486362
823301.088779;1091547.880644;-123.501258
823301.053807;1091547.803176;-123.325524
823301.057312;1091547.809769;-123.340005
823301.072081;1091547.837311;-123.392477
823301.076169;1091547.844929;-123.406813
823301.077145;1091547.847084;-123.422386
823301.079995;1091547.852674;-123.442549
823301.094929;1091547.880814;-123.506068
823301.096203;1091547.883492;-123.521565
823301.097506;1091547.886369;-123.542371
823301.090497;1091547.874640;-123.566126
823301.089563;1091547.873585;-123.587667
823301.086151;1091547.868758;-123.631199
823301.090242;1091547.876239;-123.640394
823301.060963;1091547.805499;-123.335103
823301.064571;1091547.812263;-123.349555
823301.067807;1091547.818376;-123.364175
823301.071210;1091547.824781;-123.378743
823301.094248;1091547.868261;-123.481461
823301.098686;1091547.878244;-123.559579
823301.095981;1091547.873938;-123.576460
823301.092689;1091547.868600;-123.593516
823301.095406;1091547.874391;-123.629654
823301.096060;1091547.875686;-123.634726
823301.091348;1091547.867854;-123.652180
823301.062249;1091547.796747;-123.320572
823301.079412;1091547.828841;-123.387966
823301.085329;1091547.839640;-123.401574
823301.087388;1091547.843979;-123.427365
823301.093093;1091547.854555;-123.446441
823301.096574;1091547.861091;-123.461077
823301.093023;1091547.858821;-123.605627
823301.091336;1091547.856158;-123.616783
823301.092824;1091547.860077;-123.663828
823301.085904;1091547.848821;-123.697731
823301.078603;1091547.815956;-123.363618
823301.104950;1091547.865686;-123.486333
823301.111945;1091547.878948;-123.521013
823301.113322;1091547.881944;-123.541804
823301.113750;1091547.882839;-123.546971
823301.108261;1091547.873676;-123.564871
823301.108737;1091547.876120;-123.623066
823301.095455;1091547.854335;-123.680371
823301.091516;1091547.847876;-123.697465
823301.085473;1091547.838026;-123.725704
823301.072925;1091547.794281;-123.325353
823301.077937;1091547.803612;-123.344539
823301.102740;1091547.849839;-123.441059
823301.105227;1091547.854622;-123.456076
823301.106356;1091547.856885;-123.466293
823301.113254;1091547.869958;-123.500977
823301.110966;1091547.868304;-123.586816
823301.107886;1091547.863509;-123.609082
823301.108856;1091547.866224;-123.645810
823301.104767;1091547.859372;-123.657748
823301.087735;1091547.831928;-123.747487
823301.084271;1091547.826739;-123.780016
823301.092029;1091547.818894;-123.383237
823301.101284;1091547.835759;-123.406174
823301.103060;1091547.839442;-123.426768
823301.123023;1091547.877183;-123.525739
823301.105340;1091547.850570;-123.685495
823301.100294;1091547.842346;-123.708202
823301.091350;1091547.828184;-123.763555
823301.084941;1091547.794309;-123.334894
823301.091959;1091547.807107;-123.353287
823301.092738;1091547.808903;-123.368921
823301.115732;1091547.851856;-123.466333
823301.121487;1091547.862756;-123.496122
823301.124422;1091547.868158;-123.505691
823301.129964;1091547.878837;-123.540955
823301.127659;1091547.875407;-123.563059
823301.128208;1091547.877535;-123.605380
823301.125409;1091547.873098;-123.622255
823301.103622;1091547.837757;-123.724465
823301.101540;1091547.834561;-123.740893
823301.098570;1091547.829821;-123.757570
823301.096814;1091547.827048;-123.768604
823301.095481;1091547.825159;-123.784737
823301.090985;1091547.817899;-123.807030
823301.084603;1091547.807780;-123.845474
823301.082514;1091547.804569;-123.861721
823301.085075;1091547.809896;-123.892279
823301.091254;1091547.820814;-123.895787
823301.101800;1091547.839493;-123.903342
823301.099841;1091547.836365;-123.914333
823301.095922;1091547.829818;-123.925837
823301.094885;1091547.828297;-123.936553
823301.097896;1091547.833836;-123.946195
823301.085976;1091547.785273;-123.320430
823301.111087;1091547.831397;-123.400707
823301.112797;1091547.834808;-123.416011
823301.115639;1091547.840188;-123.430881
823301.117678;1091547.844173;-123.446070
823301.122741;1091547.853999;-123.481420
823301.129398;1091547.868504;-123.585342
823301.122101;1091547.857561;-123.651418
823301.119255;1091547.852900;-123.662933
823301.116500;1091547.848690;-123.684956
823301.093835;1091547.812859;-123.823255
823301.103067;1091547.830948;-123.893821
823301.103531;1091547.833770;-123.966829
823301.102924;1091547.833286;-123.987854
823301.107464;1091547.841627;-124.002367
823301.102428;1091547.833429;-124.024470
823301.100309;1091547.830167;-124.040609
823301.097464;1091547.825497;-124.051697
823301.101770;1091547.803703;-123.363675
823301.111872;1091547.821965;-123.386239
823301.137747;1091547.870840;-123.520204
823301.140610;1091547.876546;-123.545808
823301.138478;1091547.873283;-123.562530
823301.137014;1091547.871178;-123.578995
823301.142326;1091547.880991;-123.598425
823301.134365;1091547.867893;-123.627683
823301.118725;1091547.842614;-123.701555
823301.116547;1091547.839264;-123.718055
823301.115137;1091547.837103;-123.729028
823301.112464;1091547.832893;-123.745642
823301.109814;1091547.828721;-123.762220
823301.096861;1091547.808369;-123.844618
823301.094911;1091547.805410;-123.860836
823301.094870;1091547.805914;-123.881713
823301.101371;1091547.818366;-123.921660
823301.109950;1091547.834437;-123.961153
823301.093573;1091547.777533;-123.315791
823301.101859;1091547.792326;-123.328315
823301.105363;1091547.798837;-123.342839
823301.111123;1091547.809549;-123.367113
823301.134055;1091547.852956;-123.491329
823301.138527;1091547.861148;-123.505659
823301.147280;1091547.878671;-123.587712
823301.134536;1091547.858026;-123.645105
823301.113699;1091547.825499;-123.783469
823301.109919;1091547.819372;-123.800329
823301.101052;1091547.805562;-123.860431
823301.100064;1091547.804277;-123.876364
823301.110075;1091547.821947;-123.884018
823301.111200;1091547.824333;-123.899389
823301.107732;1091547.819029;-123.926440
823301.112228;1091547.827266;-123.940908
823301.113840;1091547.831217;-123.982255
823301.118262;1091547.839615;-124.007246
823301.112080;1091547.829451;-124.029624
823301.102238;1091547.813356;-124.068384
823301.103631;1091547.816205;-124.083644
823301.101768;1091547.813255;-124.094455
823301.103563;1091547.784353;-123.318923
