#Nom du point;Est ;Nord;Hauteur;PM Tunnel;PM 3D;Coordonnée X/L;Coordonnée Y/H ;Valeur de déviation;Remarque;
;823108.142035;1091340.19875;-115.370376362;269.05;269.058379741;0;4.36755199958;0.507551999584;
;823108.039667;1091340.15093;-115.377672022;269.05;269.058379741;0.112985277654;4.36025597494;0.501719596674;
;823107.988364;1091340.12703;-115.376165636;269.05;269.05837974;0.16958391212;4.36176243539;0.505057874303;
;823107.885655;1091340.07913;-115.375907675;269.05;269.058379741;0.282909964065;4.36202040984;0.511185205826;
;823107.834259;1091340.05516;-115.376899602;269.05;269.05837974;0.339624134387;4.3610284326;0.514232909053;
;823107.780952;1091340.03052;-115.356774241;269.05;269.05837974;0.398347264512;4.38115480048;0.539226969475;
;823107.678937;1091339.98275;-115.374629729;269.05;269.058379741;0.510991743973;4.36329841929;0.533117988197;
;823107.628167;1091339.95897;-115.384751172;269.05;269.058379741;0.56705806687;4.35317647087;0.529954468756;
;823107.577188;1091339.93511;-115.392828501;269.05;269.058379741;0.623344503355;4.34509873798;0.529583284625;
;823107.475731;1091339.88758;-115.412254188;269.05;269.05837974;0.735380388249;4.32567207981;0.527735550084;
;823107.424862;1091339.86376;-115.421049586;269.05;269.05837974;0.791549461876;4.31687624176;0.528846207975;
;823107.325075;1091339.81692;-115.449295355;269.05;269.058379741;0.90178395946;4.28862905994;0.522414120475;
;823107.276107;1091339.79389;-115.467414601;269.05;269.05837974;0.955898113327;4.27050890877;0.516184130378;
;823107.226614;1091339.77064;-115.48249532;269.05;269.058379741;1.01057779848;4.25542743569;0.513777560328;
;823107.128544;1091339.72454;-115.515866174;269.05;269.058379741;1.11894227528;4.22205491288;0.507811752217;
;823107.079538;1091339.70151;-115.532312463;269.05;269.058379741;1.17309061973;4.20560780119;0.506151460904;
;823107.030903;1091339.67864;-115.550013826;269.05;269.05837974;1.22683634791;4.18790555353;0.503906546877;
;823106.934688;1091339.63334;-115.588583028;269.05;269.05837974;1.33317695948;4.14933442279;0.498249299593;
;823106.887131;1091339.61094;-115.609368327;269.05;269.058379741;1.3857475944;4.12854808456;0.494905932614;
;823106.839199;1091339.58837;-115.628758646;269.05;269.058379741;1.43872494077;4.10915679687;0.493745403267;
;823106.743946;1091339.54351;-115.669172355;269.05;269.058379741;1.54401403203;4.06874106718;0.491853996038;
;823106.696319;1091339.52108;-115.689332215;269.05;269.05837974;1.59665794985;4.04858019836;0.492047590663;
;823106.600787;1091339.47609;-115.729091718;269.05;269.05837974;1.7022514006;4.00881870834;0.49525972442;
;823106.555853;1091339.45484;-115.756197071;269.05;269.05837974;1.75195754517;3.98171200009;0.490101802455;
;823106.510828;1091339.43355;-115.782788898;269.05;269.058379741;1.80176120746;3.95511884337;0.486183212186;
;823106.422347;1091339.39167;-115.838912011;269.05;269.05837974;1.89965014982;3.89899292371;0.477143819483;
;823106.377951;1091339.37067;-115.866289689;269.05;269.05837974;1.9487633907;3.87161387758;0.474405699752;
;823106.333091;1091339.34946;-115.892559368;269.05;269.05837974;1.99838315717;3.84534288477;0.473612482017;
;823106.235756;1091339.30366;-115.930002584;269.05;269.058379741;2.10595539875;3.80789779621;0.491451914923;
;823106.192037;1091339.28295;-115.958955954;269.05;269.05837974;2.15432888821;3.77894297893;0.489889998217;
;823106.105267;1091339.24184;-116.017928536;269.05;269.05837974;2.25034446936;3.71996744858;0.487666966235;
;823106.06218;1091339.22142;-116.047894545;269.05;269.058379741;2.29802488009;3.68999994112;0.487070037966;
;823106.018675;1091339.20081;-116.077134655;269.05;269.058379741;2.3461633957;3.66075836934;0.488061006705;
;823105.92942;1091339.15858;-116.132205739;269.05;269.05837974;2.44490228461;3.60568453135;0.496432958382;
;823105.876491;1091339.13374;-116.14700471;269.05;269.058379741;2.5033727575;3.59088482105;0.51736552747;
;823105.835141;1091339.11409;-116.180459363;269.05;269.05837974;2.54915320258;3.55742849531;0.516468844799;
;823105.751707;1091339.07446;-116.246268665;269.05;269.058379741;2.64151858797;3.49161590244;0.518241891528;
;823105.710891;1091339.05504;-116.280530856;269.05;269.058379741;2.68671400113;3.45735199886;0.518551697525;
;823105.668088;1091339.03474;-116.312089562;269.05;269.05837974;2.73408958804;3.42579171437;0.523069101177;
;823105.582743;1091338.99423;-116.376165229;269.05;269.058379741;2.82855541214;3.36171284452;0.533385820591;
;823105.545384;1091338.97638;-116.415287296;269.05;269.058379741;2.86995890293;3.32258882091;0.530473844286;
;823105.473773;1091338.94209;-116.497014061;269.05;269.058379741;2.94935491957;3.24085796988;0.521992106622;
;823105.436081;1091338.92409;-116.535449273;269.05;269.05837974;2.99112161127;3.20242083571;0.522043781432;
;823105.402021;1091338.90773;-116.578058201;269.05;269.05837974;3.02890234712;3.15980977781;0.517059202282;
;823105.331076;1091338.87375;-116.659729278;269.05;269.05837974;3.10756191069;3.07813461685;0.513997456356;
;823105.28683;1091338.85277;-116.691207742;269.05;269.058379741;3.15652843887;3.0466545791;0.527000787522;
;823105.25892;1091338.83922;-116.740035949;269.05;269.058379741;3.18755184231;2.99782393095;0.515778224316;
;823105.195744;1091338.80877;-116.829376642;269.05;269.058379741;3.25767530715;2.90847877054;0.507115428464;
;823105.166005;1091338.79439;-116.875617448;269.05;269.058379741;3.29070391053;2.8622356532;0.501321492535;
;823105.10169;1091338.76344;-116.963190751;269.05;269.05837974;3.36207602384;2.774657971;0.499160704322;
;823105.071103;1091338.74868;-117.00833563;269.05;269.05837974;3.39603534527;2.72951083528;0.496981233176;
;823105.017202;1091338.72327;-117.033361871;269.05;269.05837974;3.45562609802;2.70448334321;0.528118262191;
;823104.977412;1091338.70351;-117.141940171;269.05;269.05837974;3.50003500168;2.59589961449;0.497630069374;
;823104.948691;1091338.68961;-117.188519135;269.05;269.058379741;3.53194247205;2.54931832183;0.495874370541;
;823104.91918;1091338.67534;-117.234443831;269.05;269.058379741;3.56471897437;2.50339132897;0.495937271379;
;823104.864644;1091338.64886;-117.329634702;269.05;269.058379741;3.62533579037;2.40819569918;0.492294351084;
;823104.834088;1091338.63411;-117.374832089;269.05;269.05837974;3.6592623524;2.3629960519;0.495909928473;
;823104.755814;1091338.59747;-117.387208423;269.05;269.058379741;3.74568551985;2.35061909882;0.562168038564;
;823104.751223;1091338.5939;-117.516964713;269.05;269.05837974;3.75135650028;2.22085632147;0.499458497657;
;823104.729046;1091338.583;-117.567892301;269.05;269.058379741;3.77606285246;2.16992618725;0.495138381714;
;823104.681927;1091338.55993;-117.66777422;269.05;269.05837974;3.82851898991;2.07003927391;0.492312058169;
;823104.659942;1091338.54911;-117.718582667;269.05;269.058379741;3.85301414841;2.01922828677;0.490057574548;
;823104.636673;1091338.53771;-117.76861964;269.05;269.058379741;3.87892091087;1.96918881188;0.490141607999;
;823104.558715;1091338.50043;-117.852304604;269.05;269.058379741;3.9653285371;1.88549966424;0.530778904813;
