source_file,sheet,galerie,section,month,metric,periodic_mm,cumulative_mm,date_last_in_month,date_last_before_month,date_last_cumulative,nb_dates_in_month,nb_dates_before_month
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,DPM haut droit,,-3.13,,2025-02-24,2025-02-24,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,DH haut droit,,-5.82,,2025-02-24,2025-02-24,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,DZ haut droit,,-7.18,,2025-02-24,2025-02-24,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,DPM bas droit,-1.18,-2.6,2025-08-25,2025-07-29,2025-08-25,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,DH bas droit,-0.77,-13.46,2025-08-25,2025-07-29,2025-08-25,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,DZ bas droit,-0.2,-8.2,2025-08-25,2025-07-29,2025-08-25,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,"DZ centre haut x2
(interpolé)",-3.0,-43.7,2025-08-25,2025-07-29,2025-08-25,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_105-GGS_SMC_C007_PM005_25_08_25.xlsm,Déplacements,GGS,C007,2025-08,VITESSE EVOL DZ,,,,,,2,47
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DPM bas gauche,,0.0,,2025-04-04,2025-04-04,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DH bas gauche,,0.0,,2025-04-04,2025-04-04,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DZ bas gauche,,0.0,,2025-04-04,2025-04-04,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DPM inter gauche,0.17,-1.69,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DH inter gauche,-0.36,15.21,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DZ inter gauche,-2.6,-10.6,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DPM haut gauche,-0.7,-0.87,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DH haut gauche,0.67,10.85,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DZ haut gauche,-4.05,-13.3,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DPM centre haut,1.38,15.51,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DH centre haut,-0.13,6.02,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DZ centre haut,-6.1,-62.2,2025-08-25,2025-07-29,2025-08-25,2,23
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250901-rapport mensuel aout\1-tableaux\GGS\03_106-GGS_SMC_C020_PM005_25_08_25.xlsm,Déplacements,GGS,C020,2025-08,DPM haut droit,,0.19,,2025-07-29,2025-07-29,2,23
