#Nom du point;Est ;Nord;Hauteur;PM Tunnel;PM 3D;Coordonnée X/L;Coordonnée Y/H ;Valeur de déviation;Remarque;
1;823252.942516;1091538.0998;-124.288594566;13.4310120031;13.4316835369;-2.20022793222;-0.995954480267;0.265145602337;
2;823256.454152;1091541.05944;-124.27739396;14.6292704367;14.630001882;2.23319443085;-0.996736497211;0.295534913027;
3;823252.390067;1091539.16648;-124.279017829;14.6312005021;14.6319320438;-2.25011998274;-0.998379749533;0.311666521078;
1;823254.850116;1091544.39587;-124.240503182;18.3309922868;18.3319088135;2.18947837032;-0.996862944705;0.255732999445;
2;823253.356844;1091547.67187;-124.203355101;21.9311508264;21.9322473565;2.22061171207;-0.995716390936;0.283632574353;
3;823253.355624;1091547.66871;-124.203082135;21.928803232;21.9298996447;2.21816998209;-0.995419934868;0.281283388703;
1;823249.317168;1091545.7901;-124.20625358;21.9329043304;21.9340009482;-2.23584600582;-0.998632551157;0.298729126293;
2;823249.317266;1091545.79008;-124.206248258;21.9328422962;21.9339389109;-2.23576778055;-0.99862660864;0.298655278319;
3;823250.861647;1091542.53339;-124.239234329;18.3286264762;18.3295428846;-2.21241917969;-0.995570368612;0.27609954155;
1;823247.7609;1091549.03204;-124.167731956;25.5288346808;25.5301110906;-2.27619990706;-0.996070102295;0.334600906704;
2;823247.760715;1091549.03197;-124.167761604;25.5288490489;25.5301254594;-2.27639716713;-0.996099895544;0.334793565753;
1;823247.760715;1091549.03197;-124.167760709;25.5288489491;25.5301253597;-2.27639730594;-0.996099000007;0.334793333922;
2;823251.843559;1091550.9393;-124.168396688;25.5319813441;25.5332579113;2.22998605208;-0.996766336073;0.292617637127;
1;823250.889147;1091552.92106;-124.145571483;27.731427972;27.7328145087;2.20252432694;-0.995935555328;0.267230034799;
2;823246.89958;1091551.05593;-124.147741271;27.7270883426;27.7284746623;-2.20148995904;-0.998062053314;0.267164847918;
1;823250.88925;1091552.92106;-124.145552942;27.731383699;27.7327702335;2.20261741444;-0.995916571459;0.267307032978;
1;823246.205467;1091552.49922;-124.130114614;29.3285114087;29.3299777976;-2.22061002398;-0.996449547283;0.283931095751;
2;823246.20518;1091552.49915;-124.130165083;29.3285687699;29.3300351617;-2.22090004997;-0.996500592462;0.284216601442;
3;823250.247467;1091554.38585;-124.13014823;29.3301577635;29.3316242348;2.24001120893;-0.996499628766;0.301665092594;
4;823250.2473;1091554.38574;-124.130124827;29.3301313418;29.3315978117;2.23981430273;-0.996475960414;0.30147556594;
1;823248.458737;1091558.183;-124.087130408;33.5275053102;33.5291816436;2.22361710997;-0.995455230407;0.286268492492;
2;823244.43382;1091556.30754;-124.089259818;33.5287449152;33.5304213105;-2.21679927402;-0.997597142965;0.280925560553;
3;823244.682653;1091555.76428;-124.094734459;32.9312247355;32.9328712555;-2.22087369558;-0.997096557142;0.284436591083;
4;823244.682824;1091555.76452;-124.094695164;32.9313735209;32.9330200484;-2.22061591078;-0.997058747909;0.284185935791;
5;823248.705646;1091557.63984;-124.094446426;32.9308700465;32.9325165488;2.21784161453;-0.996804962696;0.281551266331;
6;823248.705646;1091557.63984;-124.094447278;32.9308706909;32.9325171933;2.21784183471;-0.996805821518;0.281551819227;
1;823247.150715;1091560.8894;-124.056348693;36.5331403565;36.5349669678;2.18192151461;-0.994729829549;0.247971836723;
2;823247.15071;1091560.8894;-124.056371171;36.5331416115;36.5349682229;2.1819167664;-0.99475232148;0.247976846554;
3;823243.16281;1091559.0245;-124.059445555;36.528298952;36.5301253213;-2.22048858143;-0.997778429616;0.284364667604;
4;823243.162568;1091559.02433;-124.059466184;36.5282386739;36.5300650402;-2.22078337508;-0.997798457144;0.284641772436;
5;823242.553167;1091560.06585;-124.045283248;37.7297420571;37.731628497;-2.33292272242;-0.995630446205;0.386495301436;
6;823242.553067;1091560.06582;-124.045276835;37.7297635249;37.731649966;-2.33302283129;-0.995624248086;0.386584943321;
7;823246.695923;1091561.99867;-124.046495619;37.7306591411;37.7325456269;2.23853625368;-0.996852048997;0.300460888611;
8;823246.695716;1091561.99846;-124.046437782;37.7305570686;37.7324435493;2.23826032983;-0.996793189026;0.300184883999;
1;823258.816956;1091536.75543;-124.324730842;9.72996595255;9.73045243869;2.55566926735;-0.995080251369;0.592559044171;
1;823258.816656;1091536.75521;-124.324584863;9.72989502345;9.73038150604;2.55530393406;-0.994933556082;0.592165380942;
2;823254.173521;1091534.58969;-124.325088175;9.72953479235;9.73002125693;-2.56799356131;-0.995433290557;0.604174716114;
3;823254.173521;1091534.5897;-124.325090984;9.72953783386;9.73002429859;-2.56799208108;-0.99543613037;0.604174362336;
